Period,death,hospitalizedCurrently,positiveCasesViral,positiveIncrease,positiveTestsViral,deathIncrease,positiveTestsViralIncrease,positiveCasesIncrease,positivityRate,State
7.0,6009.166666666667,615.5,820797.1666666666,181.16666666666666,81858.16666666667,13.666666666666666,313.6666666666667,13379.666666666666,1.0,MI
8.0,6085.166666666667,557.0,912900.3333333334,283.3333333333333,83974.66666666667,12.166666666666666,308.1666666666667,13155.333333333334,0.8333333333333334,MI
9.0,6155.333333333333,542.6666666666666,1023040.6666666666,362.1666666666667,86776.83333333333,13.166666666666666,444.8333333333333,16791.333333333332,1.0,MI
10.0,6222.5,533.6666666666666,1152036.1666666667,468.5,90418.66666666667,8.833333333333334,581.3333333333334,19221.5,1.0,MI
11.0,6305.0,517.6666666666666,1300235.1666666667,552.1666666666666,95419.83333333333,10.666666666666666,776.5,22521.5,1.0,MI
12.0,6364.666666666667,680.0,1486708.8333333333,691.0,101997.33333333333,8.666666666666666,973.6666666666666,27192.0,1.0,MI
13.0,6682.153846153846,650.2307692307693,2611708.846153846,740.1538461538462,138981.3076923077,11.153846153846153,994.5384615384615,31170.23076923077,0.8461538461538461,MI
14.0,6848.2307692307695,618.3846153846154,3019369.846153846,805.1538461538462,152408.53846153847,11.846153846153847,973.5384615384615,28836.076923076922,0.8461538461538461,MI
15.0,6997.384615384615,549.4615384615385,3437010.3076923075,825.6153846153846,165743.07692307694,9.153846153846153,950.8461538461538,31384.384615384617,0.8461538461538461,MI
16.0,7159.076923076923,743.0,3889557.4615384615,1121.2307692307693,180338.92307692306,11.76923076923077,1203.6923076923076,34160.38461538462,0.8461538461538461,MI
17.0,7402.2307692307695,1085.3076923076924,4416552.461538462,2062.076923076923,204071.0,22.846153846153847,2216.076923076923,42679.307692307695,0.8461538461538461,MI
18.0,7784.0,2035.2307692307693,5085605.153846154,4304.923076923077,250657.53846153847,32.53846153846154,4791.307692307692,52397.153846153844,0.7692307692307693,MI
1.0,9.0,19.615384615384617,18127.0,2.769230769230769,,0.0,,877.5833333333334,0.0,AK
2.0,10.0,10.166666666666666,27044.666666666668,1.8333333333333333,,0.0,,1051.0,0.0,AK
3.0,10.0,11.333333333333334,34017.166666666664,2.8333333333333335,,0.0,,955.1666666666666,0.0,AK
4.0,10.0,12.666666666666666,42714.166666666664,1.5,,0.0,,1319.8333333333333,0.0,AK
5.0,10.0,12.0,51865.333333333336,12.666666666666666,,0.0,,1640.0,0.0,AK
