Period,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,State
14.0,3996141.1428571427,10347150.857142856,35438647.28571428,8157966.071428571,8445888.92857143,4168332.7857142854,5435605.357142857,5977329.571428571,2011550.2142857143,671370.142857143,422743.0,92087.85714285714,55773.357142857145,AZ
14.0,23134853.64285714,55979236.35714286,189339896.5,45598597.42857143,46620885.42857143,21897555.214285716,27438960.285714284,28709464.928571425,12002072.07142857,4698133.857142857,1737735.0,398153.7142857143,238338.57142857142,CA
14.0,3207042.2857142854,8184085.714285715,37683882.28571428,9166816.642857142,9247687.57142857,4434330.642857143,5737504.642857143,5845815.071428572,1870899.214285714,835970.5714285715,344765.14285714284,99348.71428571429,100744.07142857142,CO
14.0,1904591.9285714286,5240738.071428571,20825604.571428575,4653938.5,5419323.785714285,2600983.9285714286,3101357.7857142854,3246217.8571428573,1186255.7142857143,432099.5,120352.57142857142,24656.642857142855,40418.28571428572,CT
14.0,528347.0,876563.0,4381022.0,1397349.1428571427,1176981.8571428573,602515.5714285714,649501.8571428572,389524.0,115138.85714285713,26323.0,9170.857142857143,6038.142857142857,8478.714285714286,DC
14.0,489424.14285714284,1444917.857142857,5627672.5,1256617.7142857143,1378994.6428571427,708249.7142857143,914729.0714285714,850972.7142857143,343996.2857142857,124180.35714285713,41814.78571428572,3918.857142857143,4198.357142857143,DE
14.0,10353298.0,32245352.0,118410620.0,27714421.64285714,29624408.928571425,15426587.857142858,19408874.285714284,17610698.428571425,5528583.357142856,1823155.0714285714,895773.5,219319.42857142858,158797.5,FL
14.0,4922545.857142857,16116404.142857142,61772441.28571428,12808716.92857143,14690509.857142858,7626801.857142857,10229317.07142857,10034275.857142858,3932676.3571428573,1368438.0714285714,772567.642857143,222517.7142857143,86619.92857142858,GA
14.0,817985.5714285714,2022908.4285714286,6932857.071428571,1875077.2142857143,1907684.3571428573,796229.2142857143,961251.9285714285,1204734.6428571427,141222.2142857143,25636.785714285717,10586.857142857141,3106.5714285714284,7327.285714285714,HI
14.0,1570268.2142857143,4742021.785714285,19841629.571428575,4804179.785714285,5069750.428571428,2178466.0714285714,2679679.5714285714,2897417.5714285714,1284590.8571428573,559480.4285714286,292779.64285714284,53621.28571428571,21663.928571428572,IA
14.0,891406.0714285714,2617009.9285714286,9147366.785714287,2072594.9285714286,2393992.1428571427,1102130.5,1357819.8571428573,1283856.7142857143,508475.4285714285,240631.14285714284,140246.42857142858,34092.857142857145,13526.785714285714,ID
14.0,6787705.785714285,18694454.214285716,83139843.57142857,20301909.785714284,20349227.214285716,9756947.0,12438037.785714285,12959982.57142857,4911668.928571429,1405394.0714285714,707675.5714285714,191022.14285714284,117978.5,IL
14.0,3189014.5,10194741.5,43903158.57142857,9897334.285714287,10826895.42857143,5416995.142857144,6841919.357142857,6891307.642857143,2500252.9285714286,935879.5714285714,438119.0,99606.0,54849.21428571428,IN
14.0,1515946.9285714286,4307063.071428571,17916424.64285714,4376956.785714285,4691712.857142856,2004286.285714286,2450239.9285714286,2560356.0714285714,1042368.0714285715,446220.0714285715,255956.28571428574,61265.0,27063.285714285717,KS
14.0,2187790.6428571427,6749013.357142856,29334206.714285716,6250530.214285715,7241875.571428572,3749933.9285714286,4712085.071428571,4553981.428571428,1680165.1428571427,672384.357142857,355659.0,86211.0,31381.0,KY
14.0,2084448.357142857,7235507.642857143,29208478.64285714,6625623.5,7107464.142857143,3667433.071428572,4773069.928571429,4202336.285714285,1606162.0,793762.5,335882.2142857143,69638.21428571429,27106.785714285717,LA
14.0,4089542.9285714286,9714755.07142857,46881192.35714286,11439995.42857143,12209776.642857142,5712478.214285715,6933246.428571429,7043137.214285715,2501996.5,733500.9285714286,183277.7142857143,42173.92857142857,81609.35714285714,MA
14.0,3152352.428571428,8933083.57142857,34810800.28571428,7933603.214285715,8089906.0,4077089.2142857146,5524735.928571429,5888547.642857143,2263374.214285714,673029.2857142857,251119.64285714284,62323.857142857145,47071.28571428571,MD
14.0,695944.2142857143,1980863.785714286,7723033.285714285,1529390.3571428573,1835190.5,946340.7857142857,1209118.1428571427,1369130.2857142857,542261.9285714285,198765.92857142858,71891.35714285714,10712.285714285714,10231.714285714286,ME
14.0,5072367.642857143,14919462.357142858,61054203.0,14048442.07142857,14327615.357142858,7326721.428571429,9590047.714285713,9878824.92857143,3680541.5714285714,1363219.6428571427,627879.7142857143,128862.92857142857,82047.64285714286,MI
14.0,2906279.2857142854,8316078.714285715,32490830.071428575,7485659.714285715,7425108.714285715,3524550.0714285714,4646851.642857143,5702582.142857143,2236790.0714285714,896335.7857142857,443825.7857142857,73473.28571428571,55652.857142857145,MN
14.0,3161774.7142857146,9091129.285714285,35297052.5,7907983.357142856,8614533.214285713,4061031.0,5347280.642857144,5712390.071428571,2226974.6428571427,795296.7142857143,473822.14285714284,105761.42857142858,51979.28571428572,MO
14.0,1128266.2857142857,4844793.714285715,16773951.5,3558864.0714285714,4019076.4285714286,1945429.1428571427,2661506.7142857146,2688613.8571428573,1101608.0714285714,485292.0714285714,236728.57142857142,63327.78571428571,13504.785714285714,MS
14.0,588869.2857142857,1535740.714285714,5600858.142857143,1425924.5,1512745.1428571427,610441.5,691938.7142857143,657087.2142857143,342376.14285714284,215867.57142857142,110238.85714285714,20375.571428571428,13862.92857142857,MT
14.0,4889942.0,15877298.0,60613861.78571428,11894437.0,14316447.285714285,7710053.428571429,10360760.785714285,10319216.857142858,3678059.7142857146,1362428.1428571427,742529.6428571428,166788.64285714284,63140.28571428571,NC
14.0,380908.5,1139245.5,4421373.571428571,1138972.7857142857,1190053.9285714286,556294.5714285715,564374.4285714286,454240.9285714286,239715.7857142857,169412.14285714284,84006.28571428571,19050.642857142855,5252.071428571428,ND
14.0,949165.9285714286,2909370.0714285714,11740607.5,2817667.5,3026598.7142857146,1411257.4285714286,1714715.2857142857,1553472.0,628103.357142857,357280.2142857143,180090.92857142858,33862.71428571429,17559.357142857145,NE
14.0,652687.0,2060229.0,9013658.0,1817334.7857142857,2151707.8571428573,1072908.9285714286,1365908.0714285714,1600486.3571428573,713279.0,234035.92857142858,45101.857142857145,5315.571428571428,7579.642857142857,NH
14.0,5065924.214285715,12751115.785714285,56650257.57142857,14748585.285714285,14133355.142857142,6594499.357142856,8266816.642857143,8251858.5,3048281.285714286,1108950.0,346162.5,74702.71428571429,77046.14285714286,NJ
14.0,1073424.357142857,3117431.6428571427,13270702.714285715,3011514.7857142854,3540024.2857142854,1670684.1428571427,1969997.285714286,1628283.0714285714,693086.5714285714,456944.85714285716,228465.7142857143,56201.642857142855,15500.357142857145,NM
14.0,1751315.642857143,4317468.357142857,15123694.0,3734374.3571428573,3671166.9285714286,1867169.2142857143,2568648.2142857146,2388569.6428571427,417428.0714285714,209300.07142857142,187545.5,51194.857142857145,28297.142857142855,NV
14.0,12926555.285714287,26157862.714285716,129689393.57142857,34841476.35714285,32141686.85714286,15450526.92857143,19941760.85714286,18776010.35714286,5477284.928571429,1961413.6428571427,784282.0714285714,142095.57142857142,172856.0,NY
14.0,5883643.0,17495241.0,73222765.0,17059554.5,17844316.85714286,8806332.857142858,11549230.07142857,11982566.5,3809897.214285714,1336055.8571428573,601020.0714285714,145751.2857142857,88039.78571428571,OH
14.0,1914748.7142857143,5971409.285714285,22763471.64285714,5220210.142857143,5682045.857142857,2676630.0,3401002.6428571427,3619932.8571428573,1265066.6428571427,559861.5,270279.14285714284,52245.857142857145,16197.0,OK
14.0,2494639.5714285714,5886786.428571429,21991535.5,5311139.642857143,5807723.357142857,2667539.5,3100088.0714285714,3242675.9285714286,1088587.1428571427,483458.2857142857,201993.71428571426,48030.857142857145,40299.0,OR
14.0,6917079.142857143,18697040.85714286,74813593.78571428,17884638.64285714,18200248.07142857,9160039.214285715,11795304.642857142,11507517.285714285,3754730.4285714286,1566953.142857143,735675.5,133116.42857142858,75370.42857142857,PA
14.0,564551.4285714286,1550078.5714285714,6452445.0,1560200.8571428573,1710206.0714285714,790312.642857143,977582.4285714285,964733.5,323048.5,87573.0,26100.285714285714,6181.0,6506.714285714286,RI
14.0,2255349.9285714286,7912904.071428571,30028278.714285716,6124881.785714285,7230686.071428571,3837024.3571428573,5038890.285714285,5041082.642857143,1665420.8571428573,615785.7857142857,363775.5714285714,79878.28571428571,30853.071428571428,SC
14.0,406149.64285714284,1358320.3571428573,5599516.785714285,1398010.0714285714,1416345.2857142857,640957.0,734585.4285714286,704090.0,357578.0714285714,201226.07142857142,119489.71428571429,19876.428571428572,7358.714285714286,SD
14.0,3022013.3571428573,10518006.642857142,41138226.42857143,8516952.357142858,9849644.92857143,5125672.857142857,6719979.642857143,6999999.857142857,2393503.6428571427,854229.9285714286,465539.85714285716,158032.5,54670.857142857145,TN
14.0,12815838.142857142,44587851.85714285,156672252.0,35395255.92857143,38514786.28571428,18727769.07142857,23943415.42857143,25070779.42857143,9379879.857142858,3359524.6428571427,1658757.785714286,413883.0,208200.57142857142,TX
14.0,1705185.4285714286,4617024.571428571,19050962.928571425,4494974.357142857,4869243.285714285,2365290.0,2834136.4285714286,2622055.5,1081854.4285714286,407518.85714285716,267215.2857142857,71814.85714285714,36859.92857142857,UT
14.0,4305004.142857143,12730365.857142858,50275082.64285714,11251966.92857143,12016865.642857142,6180198.0,7966334.071428571,8090339.142857143,2883582.714285714,1166467.5714285714,539839.9285714285,111417.35714285714,68071.28571428571,VA
14.0,319885.14285714284,932712.8571428572,4112441.7142857146,881734.1428571428,1026442.5,519971.2142857143,581929.2857142857,690673.6428571428,289930.14285714284,83507.07142857142,28785.714285714286,5138.571428571428,4329.428571428572,VT
14.0,4162746.1428571427,10908435.857142856,39106295.071428575,9174588.214285715,9684293.857142858,4571252.0,6010004.285714285,6264098.785714285,2197264.3571428573,729526.3571428572,313702.2857142857,63064.78571428571,98500.14285714287,WA
14.0,2922637.0,8704499.0,33776782.64285714,7386917.142857143,7959051.357142856,3951053.214285714,5187534.142857143,5537000.714285715,2248428.928571428,912028.5,472488.4285714286,84317.14285714286,37963.07142857143,WI
14.0,926970.5,2684693.5,10290067.0,2117351.214285714,2584301.5,1282923.285714286,1617820.5714285714,1598823.3571428573,653173.7142857143,290551.2857142857,115883.28571428571,22016.285714285717,7222.5,WV
14.0,295776.2857142857,859697.7142857143,3769017.8571428573,942304.6428571428,1030580.2142857143,478690.5,383012.64285714284,359319.7857142857,279141.2142857143,179965.35714285716,97495.42857142858,13351.714285714286,5156.357142857143,WY
15.0,437081.14285714284,1033528.0,3753093.8571428573,971910.7857142857,993295.6428571428,510852.71428571426,571655.0714285714,408295.35714285716,196851.71428571426,71712.35714285714,17556.5,5359.571428571428,5604.142857142857,AK
15.0,1954984.1428571427,7820757.857142856,27010055.714285716,5258154.357142857,6415553.285714285,3557025.2142857146,4533743.285714285,4530512.714285715,1694053.6428571427,694411.8571428572,266216.0,52916.21428571429,7469.142857142857,AL
15.0,1215464.2142857143,4812185.785714285,16758273.714285715,3520531.6428571427,4269036.642857143,2070523.0714285714,2621690.8571428573,2560979.9285714286,1021098.7142857143,464163.7857142857,190518.0,34956.142857142855,4774.928571428572,AR
15.0,3900834.2142857146,10442457.785714287,35485391.14285715,8085156.428571429,8653229.92857143,4246750.214285715,5454199.142857143,5904234.928571428,1986986.0,686694.3571428572,377387.5714285715,64737.642857142855,26014.928571428572,AZ
15.0,22822845.928571425,56291244.07142857,187169041.0,44753391.07142857,46628468.64285714,21975279.785714284,27259196.07142857,28195847.92857143,11766621.0,4658970.285714285,1528384.2857142857,302768.4285714286,100113.5,CA
15.0,3118359.2142857146,8272768.785714285,37626188.85714286,9043811.42857143,9387615.142857142,4465451.5,5771183.857142856,5828964.285714285,1887427.3571428573,827583.7857142857,297009.7857142857,72650.42857142858,44491.28571428572,CO
15.0,1848936.4285714286,5296393.571428571,20798393.0,4628529.428571429,5430043.5,2577461.2857142854,3118593.8571428573,3282225.2857142854,1201234.6428571427,431280.14285714284,100105.42857142858,16484.85714285714,12434.571428571428,CT
15.0,517149.0,887761.0,4464203.285714285,1437439.0,1190396.0,610430.2857142857,661875.5714285714,404046.7142857143,115191.71428571429,27697.571428571428,8747.714285714286,4333.142857142857,4045.5714285714284,DC
15.0,479347.5,1454994.5,5642028.571428571,1246979.285714286,1384501.6428571427,718538.1428571428,925819.7142857143,851558.4285714286,349736.14285714284,126861.92857142858,34340.0,2394.7142857142853,1298.5714285714284,DE
15.0,9931535.285714285,32667114.714285716,119046976.64285713,27742388.0,29913511.14285714,15608124.07142857,19573488.285714287,17782511.92857143,5593281.285714285,1823628.9285714286,779448.2857142857,160795.2857142857,69799.42857142858,FL
15.0,4738483.285714285,16300466.714285715,61714065.64285715,12655841.357142856,14771576.285714285,7680721.142857143,10253193.42857143,10082067.42857143,3982729.7142857146,1391851.9285714286,692111.7857142857,165398.57142857142,38574.0,GA
15.0,790454.0,2050440.0,7146870.142857143,1969540.5,1959045.0,818875.7142857143,994803.2857142857,1219363.4285714286,146190.14285714284,26456.428571428572,7880.714285714286,2002.5714285714284,2712.357142857143,HI
15.0,1530935.7857142857,4781354.214285715,19827098.07142857,4761120.571428571,5119060.071428571,2222563.5714285714,2720034.3571428573,2902358.785714286,1260104.3571428573,557090.3571428572,240377.5,36146.357142857145,8242.142857142857,IA
15.0,875017.7142857143,2633398.2857142854,9144137.285714285,2042311.214285714,2437415.9285714286,1114950.9285714286,1373604.4285714286,1287455.6428571427,499879.7857142857,243539.07142857142,117542.57142857142,22476.0,4961.714285714286,ID
15.0,6555459.0,18926701.0,83280290.57142857,20501095.85714286,20461200.35714286,9772488.5,12453391.142857142,12958677.42857143,4918917.214285715,1417341.3571428573,612872.0714285714,136872.35714285716,47434.28571428571,IL
15.0,3114095.2142857146,10269660.785714287,42927192.85714286,9588532.357142858,10570464.785714287,5316692.357142857,6737606.5,6796231.285714285,2511116.5714285714,944302.0714285714,368868.64285714284,71114.0,22264.285714285717,IN
15.0,1485494.714285714,4337515.285714285,17707461.64285714,4297800.714285715,4689483.5,2026150.0714285714,2435586.9285714286,2526036.6428571427,1024629.6428571428,438900.7142857143,213615.0,44167.57142857143,11090.857142857143,KS
15.0,2129171.4285714286,6807632.571428571,29280089.57142857,6215108.071428571,7287496.071428571,3752855.5,4730791.785714285,4554832.571428571,1691006.0,675393.2857142857,302918.2142857143,57967.857142857145,11720.214285714286,KY
15.0,2029773.2857142857,7290182.714285715,29609749.14285714,6747592.357142856,7268446.428571429,3753800.8571428573,4842974.071428571,4248172.571428571,1618989.5,790465.8571428572,281721.9285714286,46680.92857142857,10904.642857142859,LA
15.0,3941935.1428571427,9862362.857142858,47245968.5,11551602.285714285,12354830.785714285,5760814.714285715,6951911.357142857,7131140.642857143,2549867.5714285714,740381.9285714286,151779.7142857143,27152.85714285714,26486.642857142855,MA
15.0,3065731.928571428,9019704.07142857,34900522.64285714,7947472.285714285,8172163.857142857,4107733.3571428573,5533620.071428571,5938691.571428571,2256390.2142857146,664959.0714285714,218457.07142857142,42964.0,18071.142857142855,MD
15.0,683722.1428571428,1993085.8571428573,7602539.785714285,1485682.9285714286,1804789.214285714,930912.0,1205951.0,1353391.1428571427,545089.9285714285,203769.2142857143,62538.57142857143,6882.5,3533.285714285714,ME
15.0,4920426.214285715,15071403.785714287,59752534.428571425,13393817.357142858,14094849.92857143,7237261.785714285,9488116.857142858,9769638.142857142,3713495.0,1378922.714285714,555192.2142857143,91269.07142857142,29971.357142857145,MI
15.0,2794997.571428572,8427360.42857143,32481003.14285714,7442740.214285715,7447437.285714285,3571914.5714285714,4696776.928571429,5695259.071428571,2245141.8571428573,907974.4285714286,402153.4285714285,50765.5,20839.85714285714,MN
15.0,3098509.071428572,9154394.92857143,34716584.5,7601787.0,8566823.92857143,4060842.5,5298946.928571428,5683750.857142857,2217802.1428571427,793776.5714285714,400116.4285714286,73002.28571428571,19735.857142857145,MO
15.0,1101589.642857143,4871470.357142857,16638791.142857142,3503314.285714286,4029108.7857142854,1927846.785714286,2661978.8571428573,2683984.3571428573,1101444.214285714,482122.7142857143,197416.35714285716,46408.71428571429,5166.071428571428,MS
15.0,589498.6428571428,1534890.9285714286,5501501.0,1381306.8571428573,1504986.285714286,619262.0714285714,698774.2142857143,655450.3571428572,328908.5,202732.7857142857,91062.21428571429,13491.785714285714,5525.928571428571,MT
15.0,4744782.5,16022457.5,60661528.42857143,11793829.57142857,14447867.92857143,7739199.071428571,10373419.357142858,10408006.0,3740100.2857142854,1390168.6428571427,626413.6428571428,118527.85714285714,23996.071428571428,NC
15.0,373283.9285714285,1146870.0714285714,4334775.428571429,1104211.2857142857,1172415.4285714286,558461.7857142857,559201.2857142857,453059.4285714285,238896.2142857143,164280.42857142858,68679.28571428571,13364.214285714286,2206.0714285714284,ND
15.0,922254.7142857143,2936281.285714286,11885076.57142857,2863444.7142857146,3082179.7857142854,1448674.8571428573,1786383.7142857143,1573894.7142857143,614444.0,340852.9285714285,144884.35714285716,23341.0,6976.5,NE
15.0,635070.3571428572,2077845.6428571427,8868763.92857143,1741374.8571428573,2110065.3571428573,1059842.2857142857,1356038.2142857143,1602602.8571428573,716537.9285714285,239705.14285714284,36835.78571428571,3361.857142857143,2399.642857142857,NH
15.0,4898158.928571429,12918881.07142857,56781202.07142857,14696634.07142857,14260849.214285715,6664872.928571429,8244236.714285715,8328704.357142857,3120274.0,1090483.3571428573,297094.5,51872.357142857145,26180.571428571428,NJ
15.0,1049198.7857142857,3141657.2142857146,13261756.357142858,2969221.5,3599160.7857142854,1709011.4285714286,2006465.285714286,1601143.0,688197.2857142857,443364.7142857143,199323.5,39583.857142857145,6285.0,NM
15.0,1726684.7142857143,4342099.285714285,15167134.57142857,3705235.5714285714,3760082.8571428573,1911815.4285714286,2583004.928571428,2368211.4285714286,417564.64285714284,211469.0,163890.14285714284,33038.5,12822.071428571428,NV
15.0,12649722.07142857,26434695.92857143,130327098.0,35061016.5,32445027.57142857,15556269.07142857,20017673.42857143,18800623.14285714,5579688.642857144,2019818.0,685585.1428571428,95435.71428571429,65960.78571428571,NY
15.0,5678939.142857143,17699944.85714286,72530081.28571428,16595829.0,17706995.285714284,8806355.214285715,11557979.285714285,12037238.0,3857562.7142857146,1341610.8571428573,497268.4285714285,96952.42857142858,32290.071428571428,OH
15.0,1859910.0,6026248.0,22675923.214285716,5208122.0,5694159.071428571,2662884.9285714286,3404739.7142857146,3612010.6428571427,1267058.0714285714,556304.0,227630.14285714284,35364.57142857143,7650.071428571429,OK
15.0,2381962.6428571427,5999463.357142857,22708191.42857143,5447556.214285715,6008933.142857143,2775981.8571428573,3188016.5,3378698.2857142854,1157509.357142857,530279.2142857143,172855.7142857143,33618.28571428572,14742.857142857143,OR
15.0,6724737.642857144,18889382.35714286,74401089.64285715,17611618.5,18198280.35714286,9174011.142857142,11800261.5,11516808.5,3783954.4285714286,1553426.5,651867.3571428572,84421.21428571429,26440.142857142855,PA
15.0,544908.8571428572,1569721.142857143,6501947.857142857,1575044.7142857143,1726618.5,792619.357142857,979790.4285714286,991785.2857142857,322877.85714285716,86437.5,20382.857142857145,3925.0,2466.357142857143,RI
15.0,2179982.0714285714,7988271.928571429,29929379.64285714,5960699.714285715,7282921.785714285,3883865.2142857146,5070698.642857144,5055191.714285715,1690442.0714285714,613089.0,303292.85714285716,57108.78571428571,12069.857142857141,SC
15.0,402630.35714285716,1361839.642857143,5491148.785714285,1345728.285714286,1413489.857142857,641275.1428571428,741991.7857142857,692549.7857142857,350060.7142857143,193023.07142857142,96337.07142857142,13765.214285714286,2927.8571428571427,SD
15.0,2954520.1428571427,10585499.857142858,40515558.71428572,8237279.857142857,9807777.285714285,5095515.642857143,6670758.5,6922801.071428571,2393491.8571428573,859662.3571428572,394603.14285714284,111428.64285714286,22240.35714285714,TN
15.0,12314139.42857143,45089550.57142857,158061550.85714287,35670436.42857143,39130508.35714286,19015483.42857143,24282912.214285716,25280563.57142857,9459411.42857143,3416797.7142857146,1432486.7857142857,287426.2857142857,85524.64285714286,TX
15.0,1654419.714285714,4667790.285714285,19178844.428571425,4393620.5,5054296.428571429,2455681.1428571427,2875275.7142857146,2629000.2142857146,1060843.7857142857,402407.7142857143,246128.64285714284,48887.928571428565,12702.357142857143,UT
15.0,4194252.2142857146,12841117.785714287,50253162.42857143,11188458.285714285,12122897.07142857,6209303.785714285,7982401.142857143,8118125.5,2892322.2857142854,1164251.714285714,471758.5714285714,78201.21428571429,25442.857142857145,VA
15.0,316722.7142857143,935875.2857142857,3951223.9285714286,802522.8571428572,997200.3571428572,502385.2142857143,567676.2857142857,674637.2857142857,291864.0,86337.71428571429,23415.642857142855,3692.5,1492.0714285714284,VT
15.0,4020841.8571428573,11050340.142857142,39877620.92857143,9263820.42857143,10031770.42857143,4738676.285714285,6142272.285714285,6366858.5,2228102.6428571427,752862.0,272207.28571428574,44046.07142857143,37005.0,WA
15.0,2851920.0714285714,8775215.92857143,33191709.5,7121238.5,7866582.571428571,3945656.2857142854,5127841.5,5494774.5,2246589.7857142854,913807.357142857,404024.64285714284,56824.57142857143,14369.785714285714,WI
15.0,913087.357142857,2698576.6428571427,10259858.42857143,2115855.9285714286,2589492.0,1272629.0714285714,1614350.1428571427,1585449.3571428573,669239.0,294059.4285714286,101596.64285714287,14541.5,2645.357142857143,WV
15.0,294896.64285714284,860577.357142857,3664533.0714285714,921620.7857142857,1029692.7142857143,469118.5,373516.0714285714,336669.0714285714,270078.5714285714,170617.2857142857,81284.71428571429,9456.785714285714,2478.5714285714284,WY
16.0,445223.0,1026011.0,3437695.9285714286,854435.2857142857,913491.3571428572,476132.7857142857,538936.857142857,378663.9285714286,181998.14285714284,68147.85714285714,15321.5,6229.214285714286,4339.0,AK
16.0,2027303.0,7748439.0,25917609.285714284,5019718.428571429,6103785.428571429,3383634.8571428573,4359706.857142856,4348794.714285715,1640173.9285714286,723812.4285714286,282334.9285714286,48958.0,6689.714285714286,AL
16.0,1246831.0,4780819.0,15957621.714285715,3299782.3571428573,4034533.7857142854,1959821.214285714,2500908.071428572,2446466.8571428573,994702.4285714286,480923.35714285716,202258.14285714287,34387.142857142855,3838.3571428571427,AR
16.0,3931070.8571428573,10412221.142857142,34820528.21428572,7976289.928571429,8311046.071428571,4080450.5,5353869.357142857,5889488.857142857,2038934.0714285714,732762.5714285714,354781.35714285716,65100.071428571435,17805.428571428572,AZ
16.0,23300862.285714284,55813227.71428572,174584893.0,40578016.28571428,42747338.92857143,20500164.35714286,25836957.0,26612882.64285714,11510081.07142857,4880402.857142857,1553990.0714285714,270446.5,94613.28571428571,CA
16.0,3195363.4285714286,8195764.571428571,36114051.28571428,8481440.5,8899307.92857143,4322577.5,5653382.5,5712962.142857144,1824815.4285714286,858004.2857142857,271829.0714285714,58166.21428571428,31565.714285714283,CO
16.0,1899195.8571428573,5246134.142857143,19288262.64285714,4123308.7857142854,5035945.428571429,2379970.2857142854,2872569.7142857146,3066120.2142857146,1159527.5714285714,500236.5714285714,116413.28571428571,18392.0,15778.785714285714,CT
16.0,509673.4285714285,895236.5714285714,4245232.428571429,1338190.7142857143,1132305.0,588375.4285714286,638087.1428571428,390221.28571428574,112063.0,27413.285714285714,9301.428571428572,4803.428571428572,4471.714285714285,DC
16.0,488449.4285714285,1445892.5714285714,5331693.071428571,1143218.6428571427,1301841.7142857143,685016.8571428572,874313.5,798239.6428571428,342742.7142857143,143819.2857142857,38563.21428571429,2748.0,1189.5,DE
16.0,10226869.57142857,32371780.42857143,118046519.71428572,27544666.57142857,29532360.5,15455767.857142858,19386674.42857143,17484542.14285714,5626512.5,1995830.285714286,805353.7857142857,156429.7142857143,58381.928571428565,FL
16.0,4907320.571428571,16131629.42857143,59427392.57142857,12179927.07142857,14079861.214285715,7347809.5,9834126.57142857,9651387.285714287,3972231.7857142854,1475385.4285714286,693909.0,158176.7857142857,34577.92857142857,GA
16.0,792488.4285714285,2048405.5714285714,6834832.0,1849157.2857142857,1865951.5,789732.8571428572,968216.5,1172058.2857142857,145113.42857142858,29192.571428571428,10231.714285714286,2329.642857142857,2848.214285714286,HI
16.0,1554059.7142857143,4758230.285714285,18910295.571428575,4480761.571428571,4860123.285714285,2105420.714285714,2569020.3571428573,2767045.5,1239602.8571428573,585772.857142857,258670.14285714284,36702.5,7175.785714285715,IA
16.0,895375.5714285715,2613040.4285714286,8529383.0,1858645.3571428573,2241130.7142857146,1028004.0714285714,1291838.7857142857,1235656.8571428573,490914.64285714284,248928.5,107545.07142857142,22914.5,3804.5,ID
16.0,6722998.714285715,18759161.285714284,79937427.57142857,19163903.64285714,19522235.0,9420193.42857143,12008246.214285713,12531398.785714285,4940439.428571429,1539175.7142857143,626822.7142857143,138981.2857142857,46031.357142857145,IL
16.0,3211587.2857142854,10172168.714285713,41307378.0,9334761.214285715,10077014.42857143,4987737.714285715,6388510.857142857,6504342.0,2492070.3571428573,1016490.7857142857,408100.85714285716,74179.14285714287,24170.642857142855,IN
16.0,1510923.5714285714,4312086.428571429,16836057.07142857,4009488.285714286,4414661.0,1905367.7142857143,2324252.571428572,2446400.7142857146,1006122.8571428572,455521.14285714284,219717.5,45178.0,9347.285714285714,KS
16.0,2210853.7142857146,6725950.285714285,27179246.0,5638213.928571429,6687793.571428571,3467087.3571428573,4400827.928571429,4250825.857142857,1636360.2142857143,719372.7142857143,304858.7142857143,61808.5,12097.214285714286,KY
16.0,2076361.4285714286,7243594.571428571,28363332.928571425,6306520.071428571,7037166.928571429,3606481.5,4629639.642857143,4052582.6428571427,1546057.3571428573,830384.3571428572,296503.14285714284,48748.28571428571,9249.0,LA
16.0,4041665.0,9762633.0,43849834.71428572,10301819.42857143,11493172.785714285,5367073.214285715,6510933.5,6675711.642857143,2461248.571428572,804309.5,169982.5,32418.928571428572,33164.642857142855,MA
16.0,3116507.0,8968929.0,33150745.428571425,7282535.785714285,7710419.428571429,3939095.7142857146,5323389.714285715,5624844.428571428,2232660.214285714,718500.5,248677.2142857143,50550.78571428571,20071.642857142855,MD
16.0,700929.7142857143,1975878.285714286,6976419.5,1304234.7142857143,1644382.1428571427,845063.3571428572,1104654.7142857143,1276552.857142857,517112.2142857143,206455.7142857143,67033.5,7594.928571428572,3335.357142857143,ME
16.0,5062306.0,14929524.0,57081735.71428572,12455442.0,13303935.57142857,6874403.0,9001832.07142857,9474343.642857142,3737358.571428572,1512253.7142857143,600016.7142857143,92363.71428571429,29786.714285714286,MI
16.0,2888075.7142857146,8334282.285714285,31278871.85714286,6975087.714285715,7172888.428571429,3430518.1428571427,4539560.714285715,5533156.071428571,2230786.2142857146,943848.2142857143,381813.5,52051.857142857145,19161.0,MN
16.0,3149341.7142857146,9103562.285714285,32856669.42857143,6991337.142857143,8012764.142857144,3805460.2142857146,5035777.0,5474906.928571429,2184797.5714285714,841962.0,416142.85714285716,76418.5,17103.071428571428,MO
16.0,1136487.7142857143,4836572.285714285,15895777.142857142,3342573.9285714286,3820810.9285714286,1833436.7857142857,2515267.2857142854,2534169.2142857146,1072543.0,520748.4285714286,206646.07142857142,45013.357142857145,4568.142857142857,MS
16.0,609306.0714285714,1515194.0,5103829.785714285,1256434.6428571427,1409181.285714286,582478.857142857,650328.5,614235.6428571428,300679.85714285716,195793.64285714284,79773.71428571429,11185.428571428572,3738.214285714286,MT
16.0,4835829.285714285,15931410.714285715,58166985.21428572,11104083.42857143,13722889.785714285,7384703.714285715,9978660.142857142,9959817.785714285,3686886.0714285714,1493967.285714286,685695.2142857143,126682.07142857142,23599.714285714286,NC
